
(13, 44)
(24, 77)
(12, 30)
(17, 4)
(40, 22)
(34, 89)
(70, 15)
(59, 90)
(88, 45)
(41, 64)
(95, 44)
(8, 40)
(40, 5)
(64, 96)
(48, 66)
(40, 67)
(44, 34)
(25, 29)
(39, 57)
(26, 90)
(48, 44)
(37, 4)
(17, 33)
(63, 74)
(26, 61)
(26, 81)
(10, 11)
(95, 67)
(23, 94)
(56, 45)
(67, 54)
(100, 3)
(80, 90)
(93, 69)
(86, 87)
(2, 66)
(78, 56)
(15, 87)
(10, 63)
(43, 35)
(38, 61)
(89, 10)
(58, 77)
(97, 12)
(41, 16)
(42, 56)
(97, 53)
(8, 67)
(36, 57)
(90, 38)
(60, 94)
(43, 83)
(92, 60)
(99, 22)
(90, 88)
(96, 15)
(91, 73)
(42, 63)
(37, 73)
(81, 3)
(43, 4)
(4, 13)
(44, 57)
(85, 15)
(57, 37)
(35, 6)
(31, 29)
(38, 74)
(10, 89)
(42, 64)
(88, 22)
(39, 3)
(74, 91)
(55, 75)
(24, 50)
(55, 26)
(22, 54)
(93, 85)
(62, 14)
(58, 65)
(98, 17)
(11, 42)
(21, 49)
(33, 90)
(6, 7)
(16, 69)
(83, 90)
(40, 71)
(36, 73)
(100, 47)
(42, 51)
(33, 7)
(15, 68)
(4, 12)
(50, 15)
(33, 48)
(15, 5)
(32, 99)
(50, 35)
(64, 74)
(15, 4)
(81, 59)
(12, 99)
(7, 1)
(18, 95)
(1, 60)
(81, 30)
(69, 74)
(11, 64)
(32, 32)
(12, 15)
(6, 81)
(80, 64)
(52, 28)
(49, 37)
(90, 21)
(45, 56)
(66, 76)
(93, 55)
(1, 94)
(11, 95)
(74, 55)
(66, 63)
(33, 42)
(29, 16)
(42, 1)
(52, 66)
(46, 48)
(85, 73)
(1, 68)
(61, 87)
(78, 11)
(32, 89)
(8, 94)
(62, 2)
(5, 46)
(10, 37)
(79, 83)
(6, 60)
(98, 39)
(99, 95)
(25, 62)
(46, 33)
(69, 42)
(1, 28)
(53, 89)
(19, 72)
(12, 12)
(9, 61)
(57, 52)
(65, 27)
(65, 39)
(77, 80)
(7, 48)
(48, 71)
(46, 91)
(15, 38)
(67, 20)
(5, 19)
(8, 7)
(80, 65)
(29, 1)
(56, 64)
(78, 30)
(25, 26)
(41, 28)
(26, 38)
(4, 24)
(14, 9)
(81, 60)
(39, 52)
(73, 19)
(36, 24)
(84, 18)
(1, 43)
(30, 87)
(83, 86)
(30, 68)
(84, 5)
(77, 96)
(3, 76)
(58, 67)
(93, 56)
(47, 34)
(36, 36)
(71, 52)
(99, 49)
(99, 13)
(89, 32)
(89, 40)
(20, 30)
(80, 16)
(37, 29)
(14, 24)
(4, 11)
(94, 56)
(6, 22)
(4, 31)
(36, 69)
(60, 65)
(33, 30)
(73, 12)
(6, 71)
(34, 3)
(57, 37)
(47, 3)
(91, 2)
(35, 5)
(3, 44)
(10, 25)
(12, 35)
(2, 56)
(70, 21)
(66, 64)
(53, 90)
(58, 83)
(75, 78)
(64, 33)
(85, 74)
(54, 60)
(100, 32)
(19, 58)
(34, 78)
(87, 5)
(86, 21)
(32, 17)
(64, 83)
(36, 38)
(76, 0)
(54, 84)
(18, 95)
(3, 1)
(51, 1)
(53, 41)
(79, 68)
(83, 67)
(52, 55)
(26, 40)
(4, 67)
(21, 59)
(75, 60)
(68, 4)
(2, 77)
(83, 9)
(80, 93)
(42, 93)
(95, 36)
(17, 19)
(87, 52)
(37, 18)
(79, 42)
(85, 82)
(69, 17)
(43, 14)
(90, 81)
(18, 77)
(60, 53)
(50, 54)
(59, 92)
(66, 45)
(50, 70)
(23, 53)
(3, 92)
(10, 48)
(93, 9)
(1, 31)
(59, 90)
(97, 1)
(76, 95)
(91, 63)
(10, 38)
(14, 24)
(56, 50)
(54, 19)
(74, 18)
(93, 59)
(31, 85)
(44, 73)
(61, 2)
(30, 29)
(22, 50)
(58, 96)
(37, 44)
(63, 83)
(86, 20)
(67, 86)
(15, 1)
(26, 8)
(49, 71)
(77, 16)
(54, 72)
(5, 51)
(68, 59)
(22, 86)
(46, 85)
(82, 76)
(29, 10)
(74, 7)
(21, 54)
(58, 33)
(93, 51)
(25, 4)
(3, 15)
(85, 91)
(57, 60)
(52, 93)
(43, 20)
(5, 84)
(5, 60)
(81, 28)
(35, 94)
(16, 75)
(93, 78)
(86, 95)
(51, 18)
(67, 59)
(23, 86)
(11, 43)
(96, 20)
(75, 92)
(66, 27)
(73, 48)
(74, 87)
(17, 47)
(1, 47)
(87, 45)
(99, 45)
(70, 37)
(36, 52)
(16, 10)
(97, 31)
(64, 30)
(73, 62)
(58, 15)
(26, 36)
(69, 26)
(89, 69)
(51, 64)
(20, 68)
(18, 70)
(33, 38)
(95, 25)
(16, 90)
(30, 88)
(8, 28)
(87, 69)
(46, 80)
(8, 38)
(75, 20)
(8, 54)
(99, 82)
(82, 78)
(62, 5)
(83, 93)
(99, 71)
(3, 88)
(83, 89)
(61, 46)
(48, 88)
(83, 36)
(66, 45)
(68, 66)
(30, 17)
(84, 60)
(34, 2)
(37, 54)
(59, 70)
(74, 66)
(65, 54)
(28, 50)
(60, 13)
(69, 4)
(73, 27)
(65, 77)
(63, 41)
(57, 1)
(94, 17)
(34, 13)
(44, 93)
(44, 35)
(78, 3)
(49, 89)
(22, 67)
(74, 41)
(63, 89)
(44, 75)
(2, 5)
(60, 58)
(25, 91)
(23, 60)
(25, 73)
(24, 26)
(40, 66)
(5, 10)
(60, 40)
(55, 53)
(93, 38)
(46, 43)
(27, 62)
(91, 73)
(94, 86)
(60, 60)
(43, 78)
(5, 3)
(71, 35)
(71, 4)
(7, 47)
(33, 98)
(9, 34)
(40, 9)
(86, 83)
(9, 60)
(44, 33)
(27, 49)
(26, 51)
(2, 87)
(31, 48)
(10, 57)
(65, 64)
(18, 43)
(42, 70)
(24, 6)
(63, 8)
(14, 85)
(17, 75)
(13, 6)
(30, 54)
(89, 42)
(25, 71)
(0, 39)
(71, 96)
(76, 51)
(75, 1)
(87, 72)
(87, 35)
(96, 61)
(59, 94)
(41, 72)
(16, 22)
(76, 27)
(65, 57)
(74, 48)
(3, 3)
(25, 48)
(60, 71)
(30, 77)
(46, 84)
(0, 96)
(99, 32)
(77, 4)
(17, 30)
(42, 82)
(17, 91)
(83, 23)
(24, 15)
(68, 69)
(82, 36)
(73, 83)
(74, 92)
(95, 11)
(22, 11)
(41, 22)
(82, 84)
(86, 7)
(37, 21)
(58, 85)
(97, 84)
(15, 92)
(100, 31)
(62, 36)
(85, 18)
(58, 24)
(73, 2)
(60, 89)
(83, 49)
(69, 94)
(36, 92)
(78, 89)
(77, 74)
(17, 98)
(78, 79)
(87, 72)
(28, 55)
(41, 54)
(78, 17)
(38, 58)
(59, 70)
(7, 98)
(53, 72)
(74, 12)
(12, 91)
(49, 56)
(5, 85)
(63, 83)
(45, 59)
(72, 28)
(8, 45)
(32, 37)
(73, 13)
(12, 13)
(21, 73)
(57, 28)
(98, 35)
(16, 15)
(80, 13)
(12, 75)
(99, 33)
(8, 40)
(99, 41)
(36, 59)
(75, 99)
(98, 27)
(56, 24)
(93, 75)
(92, 61)
(94, 43)
(42, 46)
(6, 73)
(47, 64)
(89, 95)
(59, 51)
(61, 79)
(66, 95)
(56, 9)
(66, 63)
(60, 95)
(69, 14)
(20, 98)
(14, 89)
(83, 34)
(35, 52)
(20, 80)
(24, 71)
(35, 43)
(59, 48)
(32, 94)
(4, 52)
(70, 84)
(75, 34)
(97, 18)
(20, 71)
(58, 68)
(83, 42)
(82, 65)
(61, 89)
(38, 36)
(54, 46)
(3, 45)
(43, 97)
(30, 31)
(89, 61)
(38, 94)
(21, 30)
(40, 37)
(84, 61)
(54, 29)
(63, 94)
(17, 18)
(7, 98)
(81, 23)
(38, 97)
(39, 52)
(83, 35)
(18, 82)
(55, 16)
(67, 32)
(19, 39)
(84, 85)
(49, 79)
(95, 51)
(70, 42)
(87, 67)
(9, 16)
(28, 76)
(79, 21)
(70, 71)
(56, 88)
(5, 12)
(63, 1)
(1, 62)
(41, 94)
(40, 4)
(15, 53)
(49, 72)
(70, 97)
(18, 75)
(7, 82)
(28, 72)
(49, 59)
(47, 44)
(47, 40)
(84, 68)
(9, 46)
(68, 25)
(81, 97)
(31, 91)
(5, 83)
(96, 59)
(61, 33)
(44, 10)
(80, 82)
(68, 58)
(76, 9)
(14, 37)
(59, 61)
(90, 42)
(80, 56)
(91, 58)
(55, 47)
(37, 46)
(22, 4)
(82, 61)
(71, 70)
(1, 35)
(39, 47)
(46, 24)
(43, 21)
(44, 30)
(0, 78)
(57, 33)
(8, 93)
(48, 13)
(81, 60)
(5, 94)
(15, 58)
(77, 20)
(3, 54)
(48, 89)
(47, 46)
(12, 32)
(80, 70)
(35, 70)
(67, 89)
(99, 38)
(41, 94)
(97, 41)
(29, 88)
(82, 31)
(100, 97)
(58, 33)
(26, 3)
(50, 54)
(12, 83)
(97, 26)
(68, 61)
(37, 48)
(82, 3)
(65, 28)
(57, 40)
(26, 20)
(29, 45)
(75, 11)
(70, 66)
(57, 67)
(0, 64)
(98, 16)
(7, 99)
(90, 28)
(51, 81)
(5, 9)
(44, 8)
(38, 35)
(12, 7)
(57, 29)
(32, 51)
(19, 52)
(70, 46)
(62, 65)
(22, 77)
(61, 99)
(47, 76)
(58, 23)
(79, 51)
(68, 62)
(98, 30)
(52, 95)
(60, 25)
(73, 60)
(31, 63)
(52, 77)
(25, 32)
(67, 8)
(26, 40)
(81, 55)
(39, 78)
(8, 32)
(20, 50)
(7, 79)
(60, 48)
(55, 63)
(33, 74)
(94, 95)
(52, 46)
(26, 73)
(15, 99)
(51, 78)
(18, 65)
(5, 97)
(26, 21)
(18, 77)
(15, 58)
(29, 67)
(93, 87)
(30, 2)
(56, 42)
(20, 66)
(27, 11)
(56, 76)
(41, 30)
(19, 76)
(82, 15)
(70, 73)
(93, 77)
(64, 41)
(81, 33)
(5, 51)
(48, 99)
(77, 2)
(89, 54)
(2, 22)
(95, 31)
(43, 18)
(30, 83)
(4, 56)
(89, 95)
(0, 78)
(49, 95)
(74, 80)
(51, 36)
(69, 2)
(53, 62)
(43, 80)
(49, 23)
(41, 79)
(45, 27)
(69, 8)
(81, 0)
(99, 52)
(36, 94)
(61, 85)
(46, 56)
(22, 76)
(74, 71)
(40, 15)
(87, 0)
(49, 48)
(2, 92)
(55, 11)
(6, 21)
(80, 65)
(11, 52)
(90, 37)
(53, 9)
(37, 100)
(61, 11)
(28, 55)
(83, 16)
(52, 70)
(35, 18)
(87, 82)
(15, 0)
(54, 75)
(75, 34)
(99, 70)
(73, 35)
(54, 48)
(9, 70)
(1, 44)
(28, 89)
(28, 21)
(35, 33)
(9, 65)
(82, 93)
(33, 79)
(13, 70)
(57, 9)
(50, 43)
(69, 10)
(25, 9)
(13, 23)
(37, 57)
(75, 15)
(83, 99)
(8, 48)
(50, 38)
(72, 84)
(94, 69)
(3, 52)
(68, 78)
(17, 73)
(15, 25)
(20, 23)
(70, 96)
(22, 49)
(59, 52)
(57, 43)
(27, 60)
(21, 76)
(21, 84)
(79, 89)
(6, 16)
(19, 98)
(27, 85)
(79, 42)
(85, 61)
(33, 11)
(24, 65)
(86, 62)
(52, 35)
(62, 21)
(12, 8)
(85, 15)
(55, 2)
(16, 31)
(100, 16)
(49, 74)
(96, 36)
(2, 76)
(76, 45)
(32, 50)
(55, 34)
(17, 13)
(27, 87)
(37, 23)
(86, 40)
(97, 71)
(73, 54)
(88, 23)
(59, 95)
(35, 71)
(18, 39)
(89, 38)
(4, 99)
(39, 71)
(82, 51)
(20, 2)
(57, 11)
(34, 82)
(90, 82)
(58, 48)
(44, 47)
(82, 96)
(49, 85)
(42, 46)
(36, 99)
(99, 85)
(7, 20)
(33, 71)
(43, 46)
(93, 16)
(92, 88)
(86, 15)
(48, 25)
(46, 11)
(16, 45)
(67, 67)
(58, 25)
(99, 43)
(28, 63)
(86, 24)
(49, 78)
(15, 70)
(62, 31)
(49, 69)
(6, 61)
(92, 27)
(78, 81)
(48, 52)
(57, 34)
(18, 20)
(78, 74)
(51, 67)
(19, 81)
(85, 7)
(92, 72)
(64, 67)
(14, 70)
(47, 95)
(2, 47)
(86, 14)
(5, 21)
(87, 42)
(52, 94)
(29, 17)
(9, 26)
(44, 89)
(47, 44)
(41, 6)
(26, 97)
(6, 11)
(75, 37)
(46, 8)
(52, 80)
(34, 29)
(28, 55)
(37, 63)
(12, 17)
(13, 77)
(93, 82)
(81, 68)
(48, 85)
(91, 81)
(26, 3)
(43, 40)
(59, 4)
(32, 89)
(28, 78)
(3, 88)
(57, 23)
(73, 16)
(47, 52)
(9, 66)
(73, 48)
(56, 91)
(24, 25)
(95, 38)
(64, 6)
(73, 70)
(21, 25)
(2, 0)
(72, 91)
(41, 28)
(39, 49)
(31, 9)
(87, 17)
(65, 44)
(28, 58)
(43, 70)
(74, 46)
(32, 71)
(39, 12)
(56, 99)
(54, 21)
(69, 32)
(14, 20)
(28, 29)
(1, 24)
(78, 39)
(79, 40)
(53, 77)
(66, 30)
(54, 89)
(29, 39)
(63, 63)
(55, 89)
(86, 77)
(47, 52)
(44, 34)
(84, 46)
(13, 69)
(50, 87)
(85, 47)
(49, 50)
(50, 89)
(13, 98)
(83, 44)
(30, 47)
(26, 99)
(8, 79)
(68, 46)
(30, 91)
(48, 30)
(37, 36)
(26, 76)
(89, 89)
(13, 58)
(56, 77)
(5, 19)
(13, 90)
(48, 100)
(52, 4)
(76, 12)
(10, 14)
(51, 99)
(55, 76)
(61, 53)
(62, 58)
(55, 55)
(40, 15)
(83, 26)
(86, 86)
(50, 81)
(37, 20)
(5, 86)
(23, 37)
(47, 6)
(56, 18)
(48, 56)
(53, 83)
(44, 80)
(89, 3)
(47, 43)
(29, 22)
(66, 51)
(63, 55)
(2, 96)
(48, 93)
(25, 8)
(25, 13)
(9, 43)
(44, 32)
(27, 5)
(33, 15)
(2, 77)
(92, 88)
